id,name,office,role,state,county_or_region,jurisdiction,website,email,phone,source_file,source_row_number,notes
la-37c6e18a0cf4a9b8,H. Todd Nesom,District Attorney,District Attorney,LA,33rd Judicial District,,,,(337) 639-2641,la.csv,34,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-1a276b41af8d90e9,"Hillar C. Moore, III",District Attorney,District Attorney,LA,19th Judicial District,,http://www.ebrda.org/,,(225) 389-3412,la.csv,20,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-7025b5f54b73fd91,J. Reed Walters,District Attorney,District Attorney,LA,28th Judicial District,,,,(318) 992-8282,la.csv,29,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-dd3fd1defebb50c3,"James ""Jay"" P. Lemoine",District Attorney,District Attorney,LA,35th Judicial District,,http://www.grantda.org/,,(318) 627-3205,la.csv,36,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-185d3181bb011d4a,James E. Paxton,District Attorney,District Attorney,LA,6th Judicial District,,http://sixthda.com/,,(318) 559-6340,la.csv,7,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-0da689db711ff7b5,"James E. Stewart, Sr.",District Attorney,District Attorney,LA,1st Judicial District,,,,(318) 226-6956,la.csv,2,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-645ef5afd74deee0,James R. Lestage,District Attorney,District Attorney,LA,36th Judicial District,,,,(337) 463-5578,la.csv,37,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-c2e1b317e652fec1,Jeff Landry,Attorney General,Attorney General,LA,,,https://www.ag.state.la.us/,,,attorney-general.csv,22,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-b77bbabe343c232e,Jennifer A. Jones,District Attorney,District Attorney,LA,38th Judicial District,,,,(337) 775-5713,la.csv,39,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-499df7826d680e23,Joel T. Chaisson II,District Attorney,District Attorney,LA,29th Judicial District,,http://www.stcharlesda.org/,,(985) 783-6263,la.csv,30,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-541cb7bbaf4d0b5e,"John ""Schuyler"" Marvin",District Attorney,District Attorney,LA,26th Judicial District,,http://www.26thda.org/,,(318) 965-2332,la.csv,27,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-173b6e00f9ac41fa,John F. Belton,District Attorney,District Attorney,LA,3rd Judicial District,,http://da.lincolnparish.org/,,(318) 513-6350,la.csv,4,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-04bc3f74bb6e1c48,John F. DeRosier,District Attorney,District Attorney,LA,14th Judicial District,,http://www.calcasieuda.com/,,(337) 437-1957,la.csv,15,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-7d1265af91ffa7d2,"John M. ""Mack"" Lancaster",District Attorney,District Attorney,LA,5th Judicial District,,,,(318) 435-3386,la.csv,6,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-d6bec9ad25c7a2f1,"Joseph L. Waitz, Jr.",District Attorney,District Attorney,LA,32nd Judicial District,,http://www.tpda.org/,,(985) 873-6500,la.csv,33,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-013485080e1660ae,Julie C. Jones,District Attorney,District Attorney,LA,39th Judicial District,,http://redriverda.com/,,(318) 932-4035,la.csv,40,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-98f39dae62ec94a3,Keith A. Stutes,District Attorney,District Attorney,LA,15th Judicial District,,,,(337) 788-8831,la.csv,16,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-027654e267854d90,Kristine M. Russell,District Attorney,District Attorney,LA,17th Judicial District,,,,(985) 447-2003,la.csv,18,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-4827003d2104227e,"Leon A. Cannizzaro, Jr.",District Attorney,District Attorney,LA,41st (Orleans) Judicial District,,http://www.orleansda.com,,(504) 822-2414,la.csv,42,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-fb9f71d98113d639,M. Bofill (Bo) Duh,District Attorney,District Attorney,LA,16th Judicial District,,,,(337) 369-4420,la.csv,17,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-aa2c4a240a5e707b,Michael C. Cassidy,District Attorney,District Attorney,LA,31st Judicial District,,http://jeffdavisda.org,,(337) 824-1893,la.csv,32,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-666e09002df1b787,"Paul D. Connick, Jr.",District Attorney,District Attorney,LA,24th Judicial District,,http://www.jpda.us/,,(504) 368-1020,la.csv,25,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-13caac5ec16306cc,Perry M. Nicosia,District Attorney,District Attorney,LA,34th Judicial District,,,,(504) 271-1658,la.csv,35,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-d71b9a4dea28628b,"Phillip Terrell, Jr.",District Attorney,District Attorney,LA,9th Judicial District,,,,(318) 473-6650,la.csv,10,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-91de0b7a83e37bfe,R. Chris Nevils,District Attorney,District Attorney,LA,8th Judicial District,,,,(318) 628-2141,la.csv,9,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-559468ffa7baf1e6,Richard J. Ward,District Attorney,District Attorney,LA,18th Judicial District,,http://www.rickywardda.com/,,(225) 687-5210,la.csv,19,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-6c4c85980712c86b,Ricky Babin,District Attorney,District Attorney,LA,23rd Judicial District,,http://www.23rdda.org/,,(225) 473-6777,la.csv,24,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-503ef15dbf8012b9,Robert S. Tew,District Attorney,District Attorney,LA,4th Judicial District,,,,(318) 281-4907,la.csv,5,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-dc9b625ec77a2728,Samuel C. D'Aquilla,District Attorney,District Attorney,LA,20th Judicial District,,http://www.felicianasda.org/index.php,,(225) 683-8563,la.csv,21,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-0d7007c36602fb67,Scott M. Perrilloux,District Attorney,District Attorney,LA,21st Judicial District,,,,(225) 686-3070,la.csv,22,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-8e46c6393d1445cc,Trent Brignac,District Attorney,District Attorney,LA,13th Judicial District,,,,(337) 363-3438,la.csv,14,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
la-5b996ff69ea9aa9e,Warren Montgomery,District Attorney,District Attorney,LA,22nd Judicial District,,,,(985) 809-8383,la.csv,23,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ma-3fde1937ab7d11d0,Maura Healey,Attorney General,Attorney General,MA,,,http://www.maurahealey.com,,,attorney-general.csv,25,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
md-9f1119ce0eb62acc,Brian Frosh,Attorney General,Attorney General,MD,,,http://www.marylandattorneygeneral.gov,,,attorney-general.csv,24,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
me-1c5f2f90d2fb6424,Janet T. Mills,Attorney General,Attorney General,ME,,,https://www.maine.gov/ag/,,,attorney-general.csv,23,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
mi-27cdd4808c9731e7,Bill Schuette,Attorney General,Attorney General,MI,,,http://www.michigan.gov/ag/,,,attorney-general.csv,26,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
mn-931dc1ad12cf5011,Lori Swanson,Attorney General,Attorney General,MN,,,https://www.ag.state.mn.us/Office/AGBio.asp,,,attorney-general.csv,27,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
mp-cb4475e5877f552e,Edward Manibusan,Attorney General,Attorney General,MP,,,http://www.naag.org/naag/attorneys-general/whos-my-ag/northern_mariana_islands/edward-manibusan.php,,,attorney-general.csv,38,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-371c5ca58172748c,Akillie Malone-Oliver,District Attorney,District Attorney,MS,21st Judicial District,,http://www.21stcircuitcourtms.us/district-attorney.html,districtattorney21st@yahoo.com,(662)653-3191,ms.csv,22,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-aaef5c2007bd8b16,Alexander Martin,District Attorney,District Attorney,MS,22nd Judicial District,,http://copiahcounty.org/?page_id=41,alexmart@bellsouth.net,(601) 894-5040,ms.csv,23,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-1c1e472670754764,"Anthony N. Lawrence, III",District Attorney,District Attorney,MS,19th Judicial District,,http://www.msda19.com/,,228-769-3045,ms.csv,20,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-f9886c5b122753e8,Ben Creekmore,District Attorney,District Attorney,MS,3rd Judicial District,,,bcreekmore@thirdcircuitmsda.com,(662)234-3304,ms.csv,4,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-0c21ef9916b55db7,Bilbo Mitchell,District Attorney,District Attorney,MS,10th Judicial District,,http://www.ms10thjudicialdistrict.org/DA.htm,da@lauderdalecounty.org,1 601-482-9757,ms.csv,11,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-98e80aa1da94248f,Brenda F. Mitchell,District Attorney,District Attorney,MS,11th Judicial District,,https://www.co.bolivar.ms.us/district-attorney,,662-843-8000,ms.csv,12,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-ccee00e53523ebca,"D.A. ""Dee"" Bates",District Attorney,District Attorney,MS,14th Judicial District,,http://msda14.us/,districtattorney@msda14.us,(601)783-6677,ms.csv,15,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-02c2f74c428b751d,Doug Evans,District Attorney,District Attorney,MS,5th Judicial District,,http://msda5.com/,,(662) 226-8545,ms.csv,6,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-873a2bd48ffd6242,Hal Kittrell,District Attorney,District Attorney,MS,15th Judicial District,,,office@da15thdistrict.org,601-731-1476,ms.csv,16,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-d9fb5ab91452ebb3,Jim Hood,Attorney General,Attorney General,MS,,,http://www.ago.state.ms.us,,,attorney-general.csv,28,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-985f70e40e1f43f4,Joel Smith,District Attorney,District Attorney,MS,2nd Judicial District,,http://co.harrison.ms.us/elected/districtattorney/,,,ms.csv,3,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-21abb1ab6e9f77f6,John Champion,District Attorney,District Attorney,MS,17th Judicial District,,http://msda17.com/,jchampion@msda17.com,(662) 469-8014,ms.csv,18,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-a9b705ee2cf45c20,John Weddle,District Attorney,District Attorney,MS,1st Judicial District,,http://www.alcorncounty.org/dattorney.aspx,,662-287-2486,ms.csv,2,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-0dee806d1e167e05,Matthew Sullivan,District Attorney,District Attorney,MS,13th Judicial District,,,,(601) 847-1342,ms.csv,14,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-dc3818805e300c41,Michael Guest,District Attorney,District Attorney,MS,20th Judicial District,,http://www.daguest.com/,,(601) 825-1472,ms.csv,21,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-f66b46f2184091e5,Patricia W. Burchell,District Attorney,District Attorney,MS,12th Judicial District,,https://sites.google.com/site/forrestperryda/,,(601) 545-1551,ms.csv,13,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-9036554f25447ea6,"Richard ""Ricky"" Smith, Jr.",District Attorney,District Attorney,MS,9th Judicial District,,https://co.warren.ms.us/district-attorney/,rsmith@co.warren.ms.us,601-636-5754,ms.csv,10,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-691b9368430fc9b1,Robert Shuler Smith,District Attorney,District Attorney,MS,7th Judicial District,,,,601-968-6628,ms.csv,8,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-89b64e770f480903,Ronnie Harper,District Attorney,District Attorney,MS,6th Circuit Court District Attorney,,http://www.amitecounty.ms/district-attorney,,601-445-4099,ms.csv,7,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-aec15b5436e68249,Scott Colom,District Attorney,District Attorney,MS,16th District,,https://www.msda16.org/scott-colom,,,ms.csv,17,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-d40e1e8b09a116af,Steven Kilgore,District Attorney,District Attorney,MS,8th Judicial District,,http://www.neshobacounty.net/district-attorney,,601-656-1991,ms.csv,9,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-569edf3c1e26eaa1,Tony Buckley,District Attorney,District Attorney,MS,18th Judicial District,,,,,ms.csv,19,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ms-4fe5fbbeba9244f1,W. Dewayne Richardson,District Attorney,District Attorney,MS,4th Judicial District,,http://msdeltada.com/,dewayne@msdeltada.com,,ms.csv,5,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
mt-184b20378aabbdbc,Tim Fox,Attorney General,Attorney General,MT,,,https://dojmt.gov/,,,attorney-general.csv,29,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nc-8df9dba7b7d9bf29,Josh Stein,Attorney General,Attorney General,NC,,,http://www.ncdoj.gov/About-DOJ/The-Attorney-General.aspx,,,attorney-general.csv,36,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nd-ff208142ea1160a2,Wayne Stenehjem,Attorney General,Attorney General,ND,,,https://attorneygeneral.nd.gov/,,,attorney-general.csv,37,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ne-629df1200b900af7,Doug Peterson,Attorney General,Attorney General,NE,,,https://ago.nebraska.gov,,,attorney-general.csv,30,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nh-04806ee41670e633,Gordon MacDonald,Attorney General,Attorney General,NH,,,https://www.doj.nh.gov,,,attorney-general.csv,32,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-f222913309f3b2bf,Andrew C. Carey,District Attorney,District Attorney,NJ,,,,,,nj.csv,13,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-9db5562f7592a668,Angelo J. Onofri,District Attorney,District Attorney,NJ,,,,,,nj.csv,12,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-8f45f48a5ffe629f,Anthony P. Kearns,District Attorney,District Attorney,NJ,,,,,,nj.csv,11,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-32c21a3a1fa68a18,Camelia M. Valdes,District Attorney,District Attorney,NJ,,,,,,nj.csv,17,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-e27d4696ae799d2f,Christopher J. Gramiccioni,District Attorney,District Attorney,NJ,,,,,,nj.csv,14,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-117e423e69e33b2f,Christopher S. Porrino,Attorney General,Attorney General,NJ,,,http://www.nj.gov/oag/,,,attorney-general.csv,33,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-1e3b9b1a4220a34c,Damon G. Tyner,District Attorney,District Attorney,NJ,,,,,,nj.csv,2,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-447d4e51a4e4fa28,Dennis Calo,District Attorney,District Attorney,NJ,,,,,,nj.csv,3,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-b26cb656ac17a856,Esther Suarez,District Attorney,District Attorney,NJ,,,,,,nj.csv,10,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-36971b4046905da2,Francis A. Koch,District Attorney,District Attorney,NJ,,,,,,nj.csv,20,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-8501c28160cdd856,Frederic M. Knapp,District Attorney,District Attorney,NJ,,,,,,nj.csv,15,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-af89540bade52703,Jeffrey H. Sutherland,District Attorney,District Attorney,NJ,,,,,,nj.csv,6,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-0bc3f3dcce78651a,Jennifer Webb-McRae,District Attorney,District Attorney,NJ,,,,,,nj.csv,7,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-a6086386ac6ed261,John T. Lenahan,District Attorney,District Attorney,NJ,,,,,,nj.csv,18,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-a7c091c2b3e05907,Joseph D. Coronato,District Attorney,District Attorney,NJ,,,,,,nj.csv,16,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-03eefa0373219a0a,Mary Eva Colalillo,District Attorney,District Attorney,NJ,,,,,,nj.csv,5,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-dd180851e90cbccf,Michael A. Monahan,District Attorney,District Attorney,NJ,,,,,,nj.csv,21,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-987e7ac178cb28b1,Michael H. Robertson,District Attorney,District Attorney,NJ,,,,,,nj.csv,19,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-5e21dbc6e58d6f99,Richard T. Burke,District Attorney,District Attorney,NJ,,,,,,nj.csv,22,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-28e3e18b74405726,Robert D. Laurino,District Attorney,District Attorney,NJ,,,,,,nj.csv,8,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-679d9ec4cee0f0f7,Scott A. Coffina,District Attorney,District Attorney,NJ,,,,,,nj.csv,4,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nj-e56ab87417e4d144,Sean F. Dalton,District Attorney,District Attorney,NJ,,,,,,nj.csv,9,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nm-95b5cb97263db482,Hector Balderas,Attorney General,Attorney General,NM,,,http://www.nmag.gov,,,attorney-general.csv,34,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
nv-d5850857b3311c31,Adam Paul Laxalt,Attorney General,Attorney General,NV,,,http://ag.nv.gov/,,,attorney-general.csv,31,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-5b7cda52ebf405b2,Andrew J. Wylie,District Attorney,District Attorney,NY,,,,,,ny.csv,4,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-eb48c82a2f27dc18,Anthony Scarpino,District Attorney,District Attorney,NY,,,,,,ny.csv,34,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-bc648a36d3ecba8a,Barry Porsch,District Attorney,District Attorney,NY,,,,,,ny.csv,50,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-704e1a52bdc6f20b,Brooks Baker,District Attorney,District Attorney,NY,,,,,,ny.csv,52,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-85fc0514d85568cc,Caroline Wojtaszek,District Attorney,District Attorney,NY,,,,,,ny.csv,63,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-99d757801c739fdd,Chad Brown,District Attorney,District Attorney,NY,,,,,,ny.csv,14,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-7c4970ff443208e9,Craig Carriero,District Attorney,District Attorney,NY,,,,,,ny.csv,3,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-9251dd5251e79d5d,"Cyrus R. Vance, Jr.",District Attorney,District Attorney,NY,,,,,,ny.csv,40,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-ad722943f778318b,D. Holley Carnright,District Attorney,District Attorney,NY,,,,,,ny.csv,30,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-aecef18173772a13,Darcel D. Clark,District Attorney,District Attorney,NY,,,,,,ny.csv,38,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-7e016821f5eb220e,David Hoovler,District Attorney,District Attorney,NY,,,,,,ny.csv,32,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-7f09841149baaecd,David Soares,District Attorney,District Attorney,NY,,,,,,ny.csv,17,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-c4767b592dc8c111,Donald O'Geen,District Attorney,District Attorney,NY,,,,,,ny.csv,58,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-863f8d0087319995,Eric Gonzalez,District Attorney,District Attorney,NY,,,,,,ny.csv,39,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-2f99b79f91b0e915,Eric Schneiderman,Attorney General,Attorney General,NY,,,https://ag.ny.gov,,,attorney-general.csv,35,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-9e0e2f039c11a3f3,Gary Pasqua,District Attorney,District Attorney,NY,,,,,,ny.csv,2,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-2589870efe22cff6,Gregory J. McCaffrey,District Attorney,District Attorney,NY,,,,,,ny.csv,56,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-d3a926512d49de85,Gregory Oakes,District Attorney,District Attorney,NY,,,,,,ny.csv,21,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-8a11d869ddb11b3d,James Farrell,District Attorney,District Attorney,NY,,,,,,ny.csv,31,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-2128b395a7ca812f,James Ritts,District Attorney,District Attorney,NY,,,,,,ny.csv,54,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-5ef4a934828ec383,Jason Carusone,District Attorney,District Attorney,NY,,,,,,ny.csv,6,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-f150d08453eb4d16,Jeffrey Carpenter,District Attorney,District Attorney,NY,,,,,,ny.csv,13,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-e81ea81a986d1771,Joel Abelove,District Attorney,District Attorney,NY,,,,,,ny.csv,10,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-8eeb4da6655e68c5,John Hubbard,District Attorney,District Attorney,NY,,,,,,ny.csv,29,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-8cfe83ee63101cb3,John J. Flynn,District Attorney,District Attorney,NY,,,,,,ny.csv,61,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-5cabf961c3270be1,John M. Muehl,District Attorney,District Attorney,NY,,,,,,ny.csv,26,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-db318ad248d3d5ad,Jon E. Budelmann,District Attorney,District Attorney,NY,,,,,,ny.csv,45,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-5264fa366a119003,Joseph A. McBride,District Attorney,District Attorney,NY,,,,,,ny.csv,42,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-131ce8d6544e13e2,Joseph Fazzary,District Attorney,District Attorney,NY,,,,,,ny.csv,51,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-6f40f0c0544d3a5e,Joseph Stanzione,District Attorney,District Attorney,NY,,,,,,ny.csv,28,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-efcc98846a8dfe43,Joseph V. Cardone,District Attorney,District Attorney,NY,,,,,,ny.csv,62,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-09fc175c213f0378,Karen Heggen,District Attorney,District Attorney,NY,,,,,,ny.csv,9,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-7642a564a1248502,Keith Slep,District Attorney,District Attorney,NY,,,,,,ny.csv,57,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-4d4a42b5032378f1,Kelli P. McCoski,District Attorney,District Attorney,NY,,,,,,ny.csv,15,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-e8ac9ca6615241a1,Kirk Martin,District Attorney,District Attorney,NY,,,,,,ny.csv,46,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-62c2d15804c4f4d7,Kristy L. Sprague,District Attorney,District Attorney,NY,,,,,,ny.csv,5,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-8018c21951a46fdb,Kristyna Mills,District Attorney,District Attorney,NY,,,,,,ny.csv,11,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-d4d5229477a93203,Lawrence Friedman,District Attorney,District Attorney,NY,,,,,,ny.csv,59,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-2f4cfbc9ae57ded0,Leanne K. Moser,District Attorney,District Attorney,NY,,,,,,ny.csv,12,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-5711f9b2aa1f2582,Lori Rieman,District Attorney,District Attorney,NY,,,,,,ny.csv,60,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-1accbb9a0cf5d339,Madeline Singas,District Attorney,District Attorney,NY,,,,,,ny.csv,36,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-620d28df5ed8f277,Marsha King Purdue,District Attorney,District Attorney,NY,,,,,,ny.csv,7,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-8a0aca47a6599e14,Matthew Van Houten,District Attorney,District Attorney,NY,,,,,,ny.csv,47,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-93a36d59ec782a72,Michael Calarco,District Attorney,District Attorney,NY,,,,,,ny.csv,49,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-370b04f309807be5,Michael McMahon,District Attorney,District Attorney,NY,,,,,,ny.csv,41,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-a2003c577cf116f3,Patrick Perfetti,District Attorney,District Attorney,NY,,,,,,ny.csv,44,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-9563f8a741dc20a7,Patrick Swanson,District Attorney,District Attorney,NY,,,,,,ny.csv,23,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-eeb81f99c9e69a31,Paul Czajka,District Attorney,District Attorney,NY,,,,,,ny.csv,18,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-faaf674b292179d7,Richard A. Brown,District Attorney,District Attorney,NY,,,,,,ny.csv,37,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-ef31d27ab90fc247,Robert M. Carney,District Attorney,District Attorney,NY,,,,,,ny.csv,16,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-e108a9cad7b08839,Robert V. Tendy,District Attorney,District Attorney,NY,,,,,,ny.csv,20,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-b43ecc4633cd4782,Sandra Doorley,District Attorney,District Attorney,NY,,,,,,ny.csv,55,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-be511340ae135ed2,Scott D. McNamara,District Attorney,District Attorney,NY,,,,,,ny.csv,22,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-75d07fb7f55a56a1,Stephen Cornwell,District Attorney,District Attorney,NY,,,,,,ny.csv,43,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-64b2c7f3dbc5b6fd,Susan Mallery,District Attorney,District Attorney,NY,,,,,,ny.csv,27,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
ny-7b6cce4af06b74a6,Thomas P. Zugibe,District Attorney,District Attorney,NY,,,,,,ny.csv,33,Imported from legacy manual CSV. Verify campaign/incarceration evidence before publication.
